text,x0,x1,top,bottom,upright,direction,page_number,Class,Providercode
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,1,6,4
16/07/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,2,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,2,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,2,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,2,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,2,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,2,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,2,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,2,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,2,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,2,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,2,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,2,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,2,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,2,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,2,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,2,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,2,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,2,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,2,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,2,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,2,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,2,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,2,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,2,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,2,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,2,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,2,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,2,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,2,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,2,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,2,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,2,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,3,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,3,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,3,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,3,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,3,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,3,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,3,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,3,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,3,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,3,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,3,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,3,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,3,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,3,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,3,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,3,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,3,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,3,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,3,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,3,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,3,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,3,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,3,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,3,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,3,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,3,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,3,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,3,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,3,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,3,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,3,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,3,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,4,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,4,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,4,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,4,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,4,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,4,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,4,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,4,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,4,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,4,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,4,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,4,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,4,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,4,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,4,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,4,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,4,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,4,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,4,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,4,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,4,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,4,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,4,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,4,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,4,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,4,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,4,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,4,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,4,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,4,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,4,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,4,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,5,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,5,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,5,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,5,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,5,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,5,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,5,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,5,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,5,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,5,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,5,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,5,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,5,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,5,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,5,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,5,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,5,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,5,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,5,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,5,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,5,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,5,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,5,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,5,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,5,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,5,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,5,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,5,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,5,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,5,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,5,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,5,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,6,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,6,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,6,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,6,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,6,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,6,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,6,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,6,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,6,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,6,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,6,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,6,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,6,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,6,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,6,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,6,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,6,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,6,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,6,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,6,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,6,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,6,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,6,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,6,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,6,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,6,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,6,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,6,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,6,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,6,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,6,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,6,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,7,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,7,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,7,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,7,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,7,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,7,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,7,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,7,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,7,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,7,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,7,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,7,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,7,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,7,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,7,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,7,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,7,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,7,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,7,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,7,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,7,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,7,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,7,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,7,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,7,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,7,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,7,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,7,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,7,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,7,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,7,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,7,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,8,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,8,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,8,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,8,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,8,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,8,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,8,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,8,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,8,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,8,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,8,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,8,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,8,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,8,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,8,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,8,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,8,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,8,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,8,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,8,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,8,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,8,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,8,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,8,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,8,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,8,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,8,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,8,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,8,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,8,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,8,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,8,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,9,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,9,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,9,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,9,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,9,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,9,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,9,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,9,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,9,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,9,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,9,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,9,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,9,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,9,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,9,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,9,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,9,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,9,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,9,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,9,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,9,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,9,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,9,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,9,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,9,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,9,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,9,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,9,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,9,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,9,4,4
71352253239873     ,477.917,560.4830000000002,750.653,759.653,True,1,9,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,760.6610000000002,772.613,True,1,9,6,4
N°:  FC0080-00065584,373.445,507.982,38.546,51.54600000000001,True,1,10,1,4
FECHA: 31/08/2021,373.445,454.976,61.08600000000001,70.086,True,1,10,2,4
xxxxxxxxx,21.869,78.407,85.566,94.566,True,1,10,3,4
xxxxxxxxx,373.445,460.484,93.846,102.846,True,1,10,3,4
xxxxxxxxx,21.869,165.94099999999997,98.526,107.526,True,1,10,3,4
xxxxxxxxx,373.445,502.973,105.87,114.87,True,1,10,3,4
xxxxxxxxx,21.869,112.679,111.558,120.558,True,1,10,3,4
xxxxxxxxx,373.445,429.965,115.878,124.878,True,1,10,3,4
xxxxxxxxx,21.869,146.033,124.302,133.30200000000002,True,1,10,3,4
xxxxxxxxx,373.445,518.498,126.39,135.39,True,1,10,3,4
xxxxxxxxx,21.869,87.37100000000002,138.126,147.126,True,1,10,3,4
xxxxxxxxx,373.733,394.73,155.838,164.838,True,1,10,4,4
xxxxxxxxx,441.989,503.027,155.838,164.838,True,1,10,4,4
xxxxxxxxx,20.069000000000006,61.56800000000001,160.23,169.23,True,1,10,4,4
xxxxxxxxx,75.869,228.905,160.23,169.23,True,1,10,4,4
xxxxxxxxx,373.229,391.229,170.958,179.958,True,1,10,4,4
xxxxxxxxx,441.557,560.087,170.958,179.958,True,1,10,4,4
xxxxxxxxx,20.069000000000006,70.568,174.342,183.342,True,1,10,4,4
xxxxxxxxx,76.373,342.251,174.342,183.342,True,1,10,4,4
xxxxxxxxx,373.301,427.4,187.086,196.086,True,1,10,4,4
xxxxxxxxx,441.557,496.601,187.086,196.086,True,1,10,4,4
xxxxxxxxx,20.069000000000006,43.073,191.478,200.478,True,1,10,4,4
xxxxxxxxx,76.805,96.821,191.478,200.478,True,1,10,4,4
xxxxxxxxx,20.069000000000006,72.071,207.318,216.318,True,1,10,4,4
xxxxxxxxx,75.869,136.412,207.606,216.606,True,1,10,4,4
xxxxxxxxx,372.725,486.017,210.342,219.342,True,1,10,4,4
xxxxxxxxx,20.069000000000006,115.577,223.878,232.878,True,1,10,4,4
xxxxxxxxx,120.797,167.813,223.878,232.878,True,1,10,4,4
xxxxxxxxx,372.725,401.219,225.534,234.534,True,1,10,4,4
xxxxxxxxx,440.981,566.576,225.534,244.542,True,1,10,4,4
$ 287903.00,501.821,560.201,591.748,601.748,True,1,10,7,4
71352253239873     ,477.917,560.4830000000002,783.197,792.197,True,1,10,5,4
 1  0  / 0  9  / 2 021,477.917,523.097,793.205,804.5089999999999,True,1,10,6,4
N°:  FC0081-00070054,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 06/07/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 567.70,522.773,565.585,588.379,599.379,True,1,1,7,4
70272768725418,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
16/07/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0081-00071598,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 04/08/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 10087.18,507.509,565.611,588.379,599.379,True,1,1,7,4
70312804467732,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
14/08/2020,464.885,509.921,769.3889999999999,778.3889999999999,True,1,1,6,4
Vto CAE:,420.965,459.962,770.613,779.613,True,1,1,6,4
N°:  FC0081-00071599,372.869,507.406,33.938,46.938,True,1,1,1,4
FECHA: 04/08/2020,372.869,454.4,56.478,65.47800000000001,True,1,1,2,4
xxxxxxxxx,19.061,75.59899999999998,83.046,92.046,True,1,1,3,4
xxxxxxxxx,372.869,502.397,93.054,113.14200000000001,True,1,1,3,4
xxxxxxxxx,19.061,163.13299999999995,95.934,104.934,True,1,1,3,4
xxxxxxxxx,19.061,210.68900000000002,109.038,118.038,True,1,1,3,4
xxxxxxxxx,372.869,429.389,114.15,123.15,True,1,1,3,4
xxxxxxxxx,372.869,517.922,124.59,133.59,True,1,1,3,4
xxxxxxxxx,19.061,143.225,125.022,134.02200000000002,True,1,1,3,4
xxxxxxxxx,19.061,84.56299999999997,138.342,147.342,True,1,1,3,4
xxxxxxxxx,373.87699999999995,394.874,152.886,161.886,True,1,1,3,4
xxxxxxxxx,442.205,503.24300000000005,152.886,161.886,True,1,1,3,4
xxxxxxxxx,20.213,61.711999999999996,157.278,166.278,True,1,1,4,4
xxxxxxxxx,76.013,229.049,157.278,166.278,True,1,1,4,4
xxxxxxxxx,373.445,391.445,165.342,174.342,True,1,1,4,4
xxxxxxxxx,441.773,560.303,165.342,174.342,True,1,1,4,4
xxxxxxxxx,20.213,70.712,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,76.013,341.89099999999996,171.46200000000005,180.46200000000002,True,1,1,4,4
xxxxxxxxx,373.445,427.54400000000004,179.67,188.67,True,1,1,4,4
xxxxxxxxx,441.773,496.81699999999995,179.67,188.67,True,1,1,4,4
$ 20957.68,507.509,565.611,588.379,599.379,True,1,1,7,4
70312804474753,448.325,518.381,756.1410000000003,765.1410000000003,True,1,1,5,4
CAE:,420.965,442.961,757.365,766.365,True,1,1,5,4
